user_id,came_back,cluster_all_k2,cluster_behavior_k2,cluster_behavior_k5,cluster_gmm_k5
424446,1,0,0,2,2
424447,1,0,0,0,2
424448,1,0,0,2,2
424449,0,0,0,2,2
424450,1,0,0,3,2
424451,1,0,0,0,0
424452,1,0,0,2,2
424454,0,0,0,4,4
424456,1,0,0,0,2
424458,1,0,0,0,0
424459,1,0,0,0,0
424460,1,0,0,0,0
424461,1,0,0,0,0
424463,0,0,0,2,2
424466,0,0,0,3,3
424467,1,0,0,3,3
424470,1,0,0,3,2
424471,1,0,0,0,1
424472,1,0,0,3,3
424473,1,0,0,4,0
424476,0,0,0,0,0
424479,1,0,0,0,0
424480,0,0,0,4,4
424481,0,0,0,0,0
424482,1,0,0,0,0
424483,1,0,0,0,0
424487,0,0,0,4,4
424488,1,0,0,2,0
424489,1,0,0,0,0
424491,0,0,0,4,0
424492,0,0,0,0,0
424494,0,0,0,0,0
424495,1,0,0,0,0
424498,1,0,0,4,4
424503,0,0,0,0,0
424508,1,0,0,3,3
424512,1,0,0,0,2
424515,0,0,0,0,0
424517,0,0,0,0,0
424520,1,0,0,0,0
424522,0,0,0,0,0
424523,1,0,0,0,0
424524,0,0,0,4,4
424527,1,0,0,4,2
424528,1,0,0,0,0
424530,0,0,0,4,4
424531,1,0,0,4,0
424532,1,0,0,0,0
424535,1,1,1,2,2
424536,1,1,1,2,2
424537,1,0,0,4,0
424538,1,0,0,0,0
424539,1,0,0,3,2
424540,1,0,0,0,0
424541,1,0,0,2,0
424542,1,0,0,2,2
424543,1,0,0,2,2
424544,1,1,1,2,2
424545,1,0,0,0,0
424546,1,0,0,2,2
424547,0,0,0,0,2
424548,0,0,0,0,0
424551,0,0,0,0,2
424552,0,0,0,3,2
424555,1,0,0,3,2
424556,0,0,0,4,4
424558,0,0,0,2,2
424559,0,0,0,4,4
424562,0,0,0,2,2
424564,0,0,0,4,2
424588,0,0,0,4,4
424589,0,0,0,0,2
424590,0,0,0,4,4
424593,0,0,0,0,3
424606,0,0,0,4,4
424612,1,1,1,2,2
424613,0,0,0,0,0
424614,0,0,0,0,0
424621,0,0,0,0,0
424622,0,0,0,4,4
424623,0,0,0,4,4
424624,1,0,0,0,0
424625,0,0,0,0,0
424627,0,0,0,0,0
424628,0,0,0,0,0
424660,0,0,0,0,0
424661,0,0,0,0,0
424679,0,0,0,4,4
424692,1,0,0,4,0
424694,0,0,0,0,0
424721,0,0,0,0,0
424722,0,0,0,3,3
424723,0,0,0,0,2
424724,1,0,0,4,4
424725,1,0,0,0,0
424748,0,0,0,0,0
424757,0,0,0,3,3
424803,0,0,0,2,2
424840,1,0,0,2,3
424851,0,0,0,0,0
424946,0,0,0,2,2
424952,0,0,0,4,4
424971,0,0,0,4,4
425010,0,0,0,0,0
425027,1,0,0,0,2
425033,1,0,0,3,3
425037,0,0,0,0,0
425045,0,0,0,0,0
425046,0,0,0,0,0
425047,0,0,0,2,2
425049,0,0,0,0,0
425050,0,0,0,0,2
425052,0,0,0,0,0
425054,0,0,0,0,0
425055,0,0,0,4,4
425056,0,0,0,0,0
425059,0,0,0,4,4
425060,0,0,0,0,0
425064,0,0,0,4,4
425065,0,0,0,4,3
425109,1,0,0,0,0
425110,0,0,0,4,2
425112,1,0,0,0,2
425115,0,0,0,4,4
425117,0,0,0,4,4
425118,0,0,0,4,4
425119,1,0,0,4,4
425121,0,0,0,3,2
425123,0,0,0,0,0
425124,0,0,0,4,4
425125,0,0,0,4,4
425128,0,0,0,0,0
425130,0,0,0,4,4
425132,0,0,0,4,4
425135,1,0,0,3,3
425141,1,0,0,4,4
425145,1,0,0,4,4
425170,0,0,0,0,0
425171,0,0,0,4,0
425195,0,0,0,4,3
425197,1,0,0,2,2
425198,1,0,0,0,0
425199,1,0,0,0,0
425200,0,0,0,4,0
425201,0,0,0,4,0
425202,1,0,0,4,4
425203,0,0,0,0,0
425204,1,0,0,0,2
425205,0,0,0,0,0
425206,0,0,0,0,0
425207,0,0,0,4,4
425208,1,0,0,4,0
425209,0,0,0,0,0
425212,1,0,0,0,2
425214,1,0,0,4,3
425218,1,0,0,4,2
425223,0,0,0,4,3
425225,1,0,0,0,2
425226,1,0,0,0,0
425227,0,0,0,4,4
425231,0,0,0,4,4
425235,0,0,0,0,0
425249,0,0,0,4,4
425252,1,0,0,0,0
425253,0,0,0,4,0
425254,1,0,0,4,4
425255,1,0,0,3,3
425256,1,0,0,0,0
425261,0,0,0,4,4
425262,0,0,0,4,4
425264,0,0,0,0,0
425267,0,0,0,0,0
425269,0,0,0,0,0
425282,1,0,0,0,2
425283,0,0,0,0,0
425284,0,0,0,4,4
425285,0,0,0,0,2
425290,1,0,0,0,0
425299,1,0,0,0,0
425300,1,0,0,4,4
425301,1,0,0,0,0
425302,1,0,0,0,0
425303,1,0,0,4,4
425304,1,0,0,0,0
425306,1,0,0,0,0
425307,1,0,0,3,2
425308,1,0,0,2,2
425309,1,0,0,0,2
425312,0,0,0,0,3
425313,1,0,0,2,2
425314,1,0,0,0,0
425315,1,0,0,0,0
425323,1,0,0,0,0
425331,0,0,0,4,4
425342,1,0,0,0,0
425345,0,0,0,4,3
425352,1,0,0,4,4
425359,0,0,0,4,2
425361,1,0,0,0,0
425371,1,0,0,0,0
425391,1,0,0,0,3
425437,0,0,0,4,4
425471,0,0,0,0,0
425473,0,0,0,0,0
425475,0,0,0,4,0
425476,0,0,0,0,0
425478,0,0,0,0,0
425479,0,0,0,4,0
425480,0,0,0,0,0
425481,0,0,0,0,0
425484,0,0,0,4,3
425485,0,0,0,4,4
425486,0,0,0,0,0
425490,1,0,0,0,0
425491,1,0,0,0,0
425492,1,0,0,0,0
425493,1,0,0,0,0
425494,1,0,0,0,0
425495,1,0,0,0,0
425496,1,0,0,0,0
425497,1,0,0,3,3
425499,1,0,0,0,0
425500,1,0,0,0,0
425501,1,0,0,0,0
425504,1,0,0,0,0
425507,0,0,0,4,4
425510,1,0,0,2,2
425511,0,0,0,0,0
425513,1,0,0,0,0
425514,1,0,0,0,0
425515,1,0,0,0,2
425516,1,0,0,0,0
425517,0,0,0,4,4
425519,1,0,0,0,0
425520,1,0,0,0,0
425523,1,0,0,0,0
425529,1,0,0,0,0
425530,1,0,0,0,0
425531,0,0,0,0,2
425532,1,0,0,0,0
425534,1,0,0,0,0
425535,1,0,0,0,0
425543,0,0,0,4,0
425546,0,0,0,0,3
425547,1,0,0,0,0
425548,1,0,0,4,4
425549,0,0,0,4,0
425550,0,0,0,4,2
425551,1,0,0,4,4
425552,0,0,0,4,0
425553,0,0,0,4,0
425554,0,0,0,0,0
425556,0,0,0,0,2
425557,1,0,0,4,3
425558,0,0,0,0,0
425565,0,0,0,4,4
425566,0,0,0,4,4
425569,0,0,0,0,2
425571,1,0,0,4,4
425572,1,0,0,0,0
425574,0,0,0,0,2
425578,1,0,0,0,0
425579,0,0,0,0,0
425582,1,0,0,3,3
425583,0,0,0,4,4
425584,0,0,0,4,4
425586,1,0,0,4,4
425589,1,0,0,0,0
425591,1,0,0,0,0
425592,0,0,0,0,0
425593,1,0,0,4,0
425594,1,0,0,4,3
425595,1,0,0,0,2
425596,1,0,0,4,4
425597,0,0,0,0,2
425598,0,0,0,0,0
425600,0,0,0,0,0
425601,0,0,0,4,4
425602,1,0,0,4,3
425614,1,0,0,4,2
425617,0,0,0,0,0
425619,1,0,0,4,4
425621,1,0,0,0,0
425623,0,0,0,0,0
425624,0,0,0,0,0
425626,0,0,0,0,0
425627,0,0,0,4,4
425628,1,0,0,2,2
425630,0,1,1,2,2
425632,0,1,1,2,2
425636,0,0,0,0,0
425637,0,0,0,4,0
425642,0,0,0,4,3
425644,0,1,1,2,2
425645,1,0,0,0,2
425646,1,0,0,2,2
425647,1,0,0,0,0
425648,0,0,0,0,0
425649,1,0,0,2,2
425651,0,0,0,0,0
425652,0,0,0,4,3
425653,0,0,0,4,0
425654,0,0,0,0,0
425655,0,0,0,0,0
425656,1,0,0,0,3
425657,1,0,0,2,2
425658,0,0,0,4,4
425659,1,0,0,0,0
425660,1,0,0,3,3
425661,1,0,0,3,2
425662,1,0,0,0,2
425663,1,0,0,0,3
425664,1,0,0,3,3
425665,1,0,0,3,2
425666,1,0,0,3,3
425667,1,0,0,0,0
425668,1,0,0,2,2
425669,1,0,0,3,2
425670,1,0,0,0,3
425671,0,0,0,0,0
425672,0,0,0,4,3
425674,1,0,0,0,3
425677,1,0,0,2,2
425681,0,0,0,0,2
425682,0,0,0,0,0
425685,0,0,0,0,2
425686,0,0,0,0,0
425687,0,0,0,0,0
425688,0,0,0,0,0
425689,0,0,0,0,0
425690,0,0,0,0,0
425692,0,0,0,0,0
425693,0,0,0,4,0
425694,0,0,0,4,3
425695,0,0,0,0,0
425696,0,0,0,0,3
425697,0,0,0,0,0
425700,0,0,0,0,0
425701,0,0,0,0,0
425702,0,0,0,4,4
425703,0,0,0,4,0
425704,0,0,0,0,0
425706,0,0,0,0,0
425707,0,0,0,0,0
425710,0,0,0,4,0
425712,1,0,0,0,0
425713,1,0,0,0,2
425717,1,0,0,0,0
425720,0,0,0,0,0
425722,1,0,0,0,0
425728,1,0,0,3,3
425734,0,0,0,4,4
425736,0,0,0,4,0
425745,1,0,0,4,0
425754,0,0,0,0,2
425756,0,0,0,4,4
425769,0,0,0,0,0
425857,1,1,1,2,2
425858,0,1,1,1,1
425859,0,0,0,3,3
425860,0,0,0,0,0
425861,0,0,0,3,2
425862,0,0,0,2,2
425863,0,1,1,2,1
425864,1,0,0,2,2
425865,0,1,1,2,2
425866,0,0,0,0,0
425867,0,0,0,2,2
425868,0,1,1,2,2
425869,0,1,1,1,1
425870,0,0,0,3,2
425871,0,1,1,2,2
425872,0,1,1,1,1
425874,0,1,1,1,1
425875,0,0,0,0,0
425877,0,0,0,0,0
425896,1,0,0,0,0
425897,1,0,0,4,4
425899,1,0,0,3,2
425901,0,0,0,2,2
425903,0,0,0,0,3
425904,1,0,0,0,0
425907,0,0,0,3,2
425915,1,0,0,3,2
425917,0,0,0,0,0
425931,0,0,0,3,3
425932,1,0,0,4,0
425933,0,0,0,3,3
425956,0,0,0,4,4
425957,0,0,0,0,2
425989,0,0,0,4,4
425993,0,0,0,0,2
425994,1,0,0,0,2
425995,1,0,0,2,2
425997,1,0,0,0,2
425998,0,0,0,2,2
425999,1,0,0,0,2
426000,1,0,0,2,2
426001,0,0,0,0,2
426002,1,0,0,0,2
426003,1,1,1,2,2
426004,1,0,0,0,2
426006,0,0,0,2,2
426007,0,0,0,0,2
426008,1,0,0,0,2
426009,0,0,0,2,2
426010,1,0,0,0,2
426011,0,0,0,0,2
426013,1,0,0,2,2
426015,1,0,0,2,2
426016,0,0,0,2,2
426017,1,0,0,2,2
426020,1,0,0,2,2
426021,1,0,0,2,2
426027,1,0,0,2,2
426040,0,0,0,4,4
426044,0,0,0,0,0
426062,1,0,0,4,4
426074,0,0,0,2,2
426075,1,0,0,0,2
426076,1,0,0,0,0
426078,1,0,0,2,2
426080,1,0,0,0,2
426081,1,0,0,4,2
426082,1,0,0,4,3
426083,1,0,0,4,2
426084,1,0,0,4,0
426085,1,0,0,0,2
426086,1,0,0,0,2
426087,1,0,0,0,2
426088,1,0,0,0,2
426089,1,0,0,0,2
426092,1,0,0,2,2
426093,1,1,1,2,2
426094,1,0,0,2,2
426095,1,0,0,0,0
426097,1,0,0,0,2
426099,1,0,0,4,3
426100,0,0,0,0,0
426103,1,0,0,4,2
426104,1,0,0,4,3
426106,1,0,0,0,2
426107,0,0,0,0,0
426156,0,0,0,0,0
426160,0,0,0,0,0
426161,0,0,0,0,0
426162,0,0,0,0,0
426163,0,0,0,0,0
426164,0,0,0,0,0
426165,0,0,0,0,0
426166,0,0,0,0,0
426190,0,0,0,0,0
426191,0,0,0,0,0
426193,0,0,0,0,0
426196,0,0,0,0,0
426206,0,0,0,0,0
426207,0,0,0,0,0
426209,0,0,0,0,0
426212,0,0,0,0,0
426224,1,0,0,0,3
426225,0,0,0,3,3
426226,1,0,0,0,2
426227,1,0,0,0,0
426228,1,0,0,0,0
426229,1,0,0,0,0
426230,1,0,0,0,0
426231,1,0,0,0,0
426232,1,0,0,0,0
426233,1,0,0,0,0
426235,1,0,0,0,0
426236,1,0,0,0,0
426237,1,0,0,0,0
426238,1,0,0,0,0
426239,1,0,0,0,0
426240,0,0,0,0,0
426241,1,0,0,2,3
426242,1,0,0,0,0
426243,1,0,0,0,2
426244,1,0,0,0,0
426246,1,0,0,4,0
426249,1,0,0,3,3
426259,0,0,0,4,0
426260,0,0,0,2,2
426261,1,0,0,2,2
426262,0,0,0,2,2
426263,0,1,1,2,2
426264,0,0,0,0,2
426265,0,0,0,0,0
426266,0,0,0,4,0
426267,0,0,0,0,0
426268,0,0,0,4,0
426269,0,1,1,2,2
426270,0,0,0,2,2
426271,0,0,0,0,0
426272,0,0,0,0,0
426273,0,0,0,2,2
426274,0,0,0,2,2
426275,0,0,0,0,2
426276,0,0,0,2,2
426277,0,1,1,2,2
426278,0,0,0,2,2
426279,0,0,0,2,2
426280,0,0,0,4,0
426281,0,1,1,2,1
426282,0,0,0,2,2
426291,0,0,0,0,0
426293,1,0,0,3,3
426294,0,0,0,0,0
426295,1,0,0,3,3
426296,0,0,0,4,4
426297,0,0,0,0,0
426298,1,0,0,4,4
426300,0,0,0,4,4
426301,1,0,0,3,3
426302,1,0,0,0,0
426304,1,0,0,0,0
426305,0,0,0,0,0
426308,0,0,0,4,4
426309,1,0,0,3,3
426311,0,0,0,4,4
426314,1,0,0,4,4
426322,0,0,0,3,2
426323,1,0,0,0,0
426324,1,0,0,2,2
426325,0,0,0,4,4
426326,1,0,0,4,4
426327,1,0,0,4,4
426331,0,0,0,0,0
426332,0,0,0,0,0
426333,0,0,0,4,4
426334,1,0,0,0,0
426335,0,0,0,0,0
426336,0,0,0,4,4
426337,1,0,0,0,0
426342,0,0,0,0,0
426343,0,0,0,0,0
426344,0,0,0,4,1
426346,0,0,0,0,0
426350,1,0,0,0,0
426351,0,0,0,4,4
426353,1,0,0,4,4
426354,1,0,0,4,0
426357,1,0,0,2,2
426358,1,1,1,2,2
426359,0,0,0,0,2
426360,0,0,0,0,0
426361,0,0,0,0,2
426362,0,0,0,4,0
426363,0,0,0,4,0
426364,0,0,0,0,0
426365,0,0,0,4,2
426366,1,0,0,4,2
426367,1,0,0,4,0
426368,0,0,0,0,3
426369,0,0,0,0,0
426370,0,0,0,0,2
426372,0,0,0,0,2
426373,0,0,0,4,4
426374,0,0,0,4,0
426375,1,0,0,4,4
426376,0,0,0,4,4
426377,0,0,0,4,2
426379,0,0,0,0,2
426381,0,0,0,0,0
426382,1,0,0,2,2
426388,0,0,0,0,0
426390,1,0,0,4,4
426391,1,0,0,3,3
426392,1,0,0,2,1
426394,1,1,1,2,2
426395,0,0,0,4,4
426396,1,0,0,4,3
426397,0,0,0,4,4
426398,1,0,0,0,2
426400,0,0,0,0,0
426401,0,0,0,0,0
426402,0,0,0,0,0
426404,0,0,0,4,4
426405,0,0,0,0,0
426406,0,0,0,0,0
426413,0,0,0,0,0
426422,0,0,0,0,2
426424,0,0,0,0,2
426426,0,0,0,0,0
426427,1,0,0,0,0
426444,0,0,0,0,0
426485,1,0,0,0,2
426486,1,0,0,0,0
426487,1,0,0,4,3
426489,1,0,0,3,3
426490,0,0,0,4,0
426497,1,0,0,0,0
426498,1,0,0,0,0
426502,1,0,0,0,2
426508,0,0,0,4,4
426512,0,0,0,0,0
426518,0,1,1,2,2
426519,0,0,0,0,0
426522,0,0,0,4,4
426533,1,0,0,0,0
426538,0,0,0,4,4
426551,1,0,0,3,2
426553,1,0,0,0,2
426572,0,0,0,3,3
426662,1,0,0,0,0
426785,1,0,0,2,0
426787,1,1,1,2,2
426790,1,0,0,2,3
426791,0,0,0,2,2
426800,0,0,0,4,3
426802,0,0,0,2,2
426803,0,0,1,2,2
426805,0,1,1,2,2
426806,0,1,1,2,1
426807,1,1,1,2,2
426819,0,0,0,3,2
426824,1,0,0,0,0
426827,0,0,0,4,4
426839,1,1,1,2,1
426848,1,0,0,2,1
426851,0,0,0,0,0
426863,0,0,0,2,2
426865,1,0,0,3,3
426866,0,0,0,2,2
426871,0,1,1,2,1
426878,0,0,0,4,4
426879,0,0,0,0,2
426881,1,0,0,3,3
426882,1,1,1,2,1
426885,0,0,0,0,0
426891,0,0,0,4,0
426898,0,0,0,4,3
426899,1,0,0,4,3
426901,1,1,1,2,1
426902,0,0,0,4,4
426903,0,0,0,0,0
426906,1,1,1,1,1
427120,0,0,0,4,2
427121,1,0,0,3,3
427125,1,0,0,0,2
427127,1,0,0,2,2
427131,0,0,0,0,2
427132,1,0,0,0,0
427135,0,0,0,3,3
427136,0,0,0,0,2
427137,0,0,0,0,0
427139,1,0,0,0,2
427140,0,0,0,0,2
427141,1,0,0,3,3
427142,0,0,0,0,2
427143,0,0,0,0,0
427145,0,0,0,3,3
427146,1,0,0,3,3
427147,0,0,0,0,2
427148,0,0,0,3,2
427149,1,0,0,3,2
427150,0,0,0,3,2
427151,0,0,0,0,2
427153,0,0,0,4,4
427154,0,0,0,3,3
427155,0,0,0,3,2
427156,0,0,0,0,0
427157,1,0,0,0,2
427158,0,0,0,0,0
427159,1,0,0,0,0
427160,1,0,0,0,0
427161,1,0,0,3,3
427165,1,0,0,3,3
427169,0,0,0,0,3
427171,1,0,0,0,0
427174,1,0,0,0,0
427175,0,0,0,4,4
427178,1,0,0,0,0
427182,1,1,1,2,2
427183,0,0,0,0,0
427184,0,0,0,4,4
427191,0,0,0,4,3
427194,0,0,0,4,4
427196,1,0,0,2,2
427211,1,0,1,2,1
427212,0,1,1,2,1
427220,1,0,0,0,2
427223,0,0,0,4,4
427224,0,0,0,0,2
427228,0,0,0,4,4
427232,0,0,0,4,4
427236,0,0,0,3,3
427239,1,0,0,3,2
427240,1,0,0,4,4
427241,1,0,0,4,4
427242,0,0,0,0,0
427243,1,0,0,3,3
427244,1,0,0,3,3
427245,1,0,0,0,3
427247,1,0,0,3,2
427250,0,0,0,0,3
427251,0,0,0,3,2
427253,0,0,0,0,2
427255,0,0,0,0,2
427258,0,0,0,0,3
427259,0,0,0,0,2
427260,1,0,0,2,2
427261,0,0,0,2,2
427262,0,0,0,0,2
427263,0,0,0,3,2
427264,0,0,0,3,2
427265,0,0,0,2,2
427268,0,0,0,3,2
427272,0,0,0,4,4
427273,0,0,0,3,3
427277,0,0,0,0,0
427278,0,0,0,0,0
427293,1,0,0,0,2
427294,1,0,0,4,4
427298,0,0,0,0,0
427299,1,0,0,0,2
427300,1,1,1,2,2
427301,1,0,0,0,0
427302,1,0,0,4,0
427304,0,0,0,0,2
427306,1,0,0,2,2
427307,0,0,0,4,0
427308,1,0,0,0,2
427309,1,0,0,0,0
427310,1,0,0,4,3
427311,1,0,0,4,4
427312,1,0,0,4,4
427313,1,0,0,4,4
427314,0,0,0,4,0
427315,0,0,0,0,0
427319,0,0,0,0,0
427321,0,0,0,4,4
427323,0,0,0,0,0
427325,0,0,0,0,0
427335,0,0,0,0,0
427336,1,0,0,0,0
427337,0,0,0,0,0
427360,1,0,0,0,0
427364,0,0,0,4,3
427365,1,0,0,0,0
427366,0,0,0,0,0
427367,1,0,0,4,0
427368,0,0,0,0,0
427369,0,0,0,0,0
427370,0,0,0,0,0
427372,0,0,0,0,0
427373,0,0,0,0,0
427374,0,0,0,0,0
427375,0,0,0,0,0
427377,0,0,0,0,0
427378,0,0,0,0,0
427380,0,0,0,0,0
427381,0,0,0,0,3
427382,0,0,0,0,0
427383,0,0,0,4,4
427384,0,0,0,4,4
427385,0,0,0,4,4
427386,0,0,0,4,3
427387,0,0,0,0,0
427388,0,0,0,4,3
427389,0,0,0,0,0
427390,0,0,0,4,4
427392,1,1,1,2,3
427402,0,0,0,0,0
427403,0,0,0,0,0
427405,0,0,0,0,0
427406,0,0,0,0,0
427408,0,0,0,0,0
427409,0,0,0,0,0
427411,0,0,0,2,2
427412,0,0,0,0,0
427413,0,0,0,0,0
427418,1,0,0,2,2
427421,1,0,0,2,3
427431,1,0,0,0,0
427439,0,0,0,0,0
427442,0,0,0,4,3
427443,0,0,0,4,0
427445,0,0,0,0,2
427446,0,0,0,0,0
427448,0,0,0,3,3
427449,0,0,0,4,0
427450,0,0,0,4,4
427451,1,0,0,4,4
427452,1,0,0,3,3
427453,0,0,0,0,0
427455,1,1,1,2,2
427456,0,0,0,0,0
427458,1,0,0,3,2
427459,0,0,0,0,0
427460,0,0,0,0,0
427461,0,0,0,4,4
427462,1,1,1,2,2
427463,1,1,1,1,1
427464,1,0,0,0,3
427465,0,0,0,0,0
427466,1,0,0,4,4
427467,0,1,1,2,2
427469,0,0,0,2,2
427470,1,0,0,3,2
427473,1,0,0,2,2
427475,1,0,0,0,0
427480,0,0,0,4,0
427483,0,0,0,4,0
427496,0,0,0,0,0
427497,0,0,0,3,3
427503,1,0,0,4,4
427505,0,0,0,3,3
427506,0,0,0,0,0
427507,1,0,0,3,2
427508,0,0,0,0,0
427511,0,0,0,0,0
427512,0,0,0,0,0
427513,0,0,0,4,0
427514,0,0,0,4,0
427516,0,0,0,0,0
427517,0,0,0,0,0
427518,0,0,0,0,0
427519,0,0,0,4,0
427520,1,0,0,4,2
427522,0,0,0,0,0
427523,1,0,0,0,2
427524,0,0,0,0,0
427525,0,0,0,2,2
427526,0,0,0,0,0
427527,0,0,0,0,0
427528,1,1,1,2,2
427529,1,0,0,2,2
427530,0,0,0,0,0
427531,0,0,0,0,0
427532,0,1,1,2,2
427533,0,0,0,0,0
427534,0,0,0,0,2
427535,0,0,0,2,2
427536,0,0,0,0,0
427537,0,0,0,3,3
427538,0,0,0,0,0
427539,0,0,0,0,0
427540,0,1,1,2,2
427541,0,0,0,0,0
427542,0,0,0,0,0
427543,1,0,0,0,0
427545,0,0,0,0,0
427546,0,0,0,0,0
427547,0,0,0,4,0
427548,1,1,1,2,2
427549,1,0,0,3,2
427550,1,1,1,1,1
427552,1,0,0,2,2
427553,1,1,1,2,1
427554,1,1,1,2,2
427555,1,1,1,2,2
427556,1,1,1,1,1
427557,1,0,0,0,2
427558,1,1,1,2,2
427560,1,0,0,0,2
427561,1,0,0,2,2
427564,1,1,1,1,1
427577,1,1,1,2,2
427578,1,0,0,2,2
427579,1,1,1,2,2
427580,1,0,0,3,2
427581,1,1,1,2,2
427582,1,1,1,2,1
427583,1,0,0,0,2
427584,1,0,0,3,2
427585,1,0,0,3,2
427586,1,0,0,2,2
427590,0,1,1,2,2
427592,0,0,0,0,0
427593,0,0,0,2,1
427594,0,0,0,2,2
427595,0,0,0,2,1
427596,0,0,0,0,0
427597,0,0,0,2,2
427598,0,0,0,2,0
427599,0,0,0,2,2
427600,0,0,0,2,1
427601,0,0,0,0,0
427602,0,0,0,2,1
427603,0,0,0,2,2
427604,0,0,0,2,2
427606,0,0,0,0,0
427607,0,0,0,2,2
427608,0,0,0,2,2
427609,0,0,0,0,0
427610,1,0,0,2,2
427611,0,0,0,2,1
427612,0,0,0,0,0
427613,1,0,0,0,0
427630,1,0,0,0,0
427633,0,1,1,2,2
427639,1,0,0,4,4
427642,1,0,0,4,4
427653,1,0,0,4,4
427661,0,0,0,0,0
427665,0,0,0,0,0
427670,1,0,0,0,0
427673,1,0,0,2,2
427674,0,0,0,0,2
427675,0,0,0,0,0
427678,0,0,0,0,2
427693,0,0,0,3,3
427717,0,0,0,4,4
427733,0,0,0,0,2
427735,1,0,0,3,2
427737,1,0,0,0,0
427739,0,0,0,4,4
427741,0,0,0,0,0
427742,0,0,0,0,0
427748,0,0,0,4,4
427750,0,0,0,4,4
427751,0,0,0,0,0
427759,1,1,1,2,2
427760,0,0,0,0,0
427768,0,0,0,4,4
427776,0,0,0,0,3
427777,1,0,0,0,3
427792,0,0,0,4,4
427796,0,0,0,4,4
427798,0,0,0,0,2
427800,0,0,0,4,4
427801,0,0,0,0,0
427802,0,0,0,4,4
427807,0,0,0,4,3
427811,0,0,0,4,4
427812,0,0,0,0,0
427813,0,0,0,4,3
427814,0,0,0,4,4
427816,1,0,0,0,0
427826,0,0,0,3,2
427831,0,0,0,2,2
427835,0,0,0,0,0
427836,1,1,1,1,1
427837,1,0,0,3,3
427840,0,0,0,0,0
427841,0,0,0,0,0
427842,0,0,0,0,0
427843,0,0,0,4,0
427844,0,0,0,0,0
427845,0,0,0,0,0
427846,0,0,0,4,0
427848,0,0,0,0,0
427849,0,0,0,0,0
427850,0,0,0,0,0
427852,0,0,0,4,0
427853,0,0,0,4,4
427854,0,0,0,0,0
427855,0,0,0,4,4
427858,0,0,0,0,0
427859,0,0,0,4,4
427860,0,0,0,4,0
427861,0,0,0,0,0
427862,0,0,0,0,0
427863,0,0,0,0,0
427864,1,0,0,0,0
427867,0,0,0,0,0
427875,0,0,0,0,0
427876,0,0,0,4,4
427877,0,0,0,0,2
427879,1,0,0,0,2
427880,1,0,0,0,0
427884,0,0,0,0,0
427886,0,1,1,2,2
427888,0,0,0,0,0
428041,0,0,0,2,2
428044,0,0,0,0,2
428050,0,0,0,4,4
428051,0,0,0,2,2
428052,0,0,0,3,2
428053,0,0,0,2,2
428054,1,0,0,2,2
428055,0,0,0,2,0
428056,0,0,0,0,0
428057,0,0,0,0,0
428063,1,1,1,2,2
428065,0,0,0,2,2
428066,0,0,0,0,0
428067,0,0,0,2,3
428068,1,1,1,2,2
428069,1,1,1,2,2
428070,0,1,1,2,2
428071,0,0,0,2,0
428072,0,1,1,2,1
428073,0,0,0,2,2
428074,1,0,0,3,3
428075,1,0,0,2,2
428086,1,0,0,0,0
428105,0,0,0,0,0
428108,0,0,0,4,4
428110,1,0,0,0,3
428125,0,0,0,0,0
428131,0,0,0,0,0
428134,0,0,0,4,0
428135,0,0,0,0,0
428136,0,0,0,2,2
428137,0,0,0,0,0
428138,0,0,0,0,0
428139,0,0,0,2,0
428140,0,0,0,0,0
428141,0,0,0,2,2
428142,0,0,0,0,0
428143,0,0,0,0,2
428145,0,0,0,0,0
428146,0,0,0,0,0
428147,0,0,0,0,0
428148,1,0,0,2,2
428149,0,0,0,0,0
428152,1,0,0,4,0
428155,1,0,0,4,0
428156,1,0,0,0,0
428160,1,0,0,2,2
428161,1,0,0,0,0
428162,1,0,0,4,3
428165,1,0,0,3,2
428167,0,0,0,0,2
428168,0,0,0,0,0
428169,1,0,0,3,2
428172,1,0,0,3,2
428180,1,1,1,2,1
428181,1,0,0,2,2
428182,1,0,0,3,2
428184,1,0,0,3,2
428185,1,0,0,4,4
428186,1,0,0,2,2
428187,1,0,0,3,2
428188,1,1,1,1,1
428189,1,0,0,3,3
428190,1,1,1,1,1
428191,1,0,0,3,3
428193,0,0,0,0,0
428200,0,0,0,3,2
428201,1,0,0,3,2
428202,1,0,0,0,0
428203,1,0,0,3,3
428204,1,0,0,3,3
428205,1,0,0,3,3
428206,1,0,0,0,0
428207,1,0,0,2,1
428208,1,0,0,4,4
428211,1,0,0,3,3
428212,0,0,0,2,2
428215,1,0,0,3,3
428220,1,0,0,2,0
428221,1,0,0,0,0
428234,0,0,0,4,4
428240,0,0,0,0,0
428241,1,0,0,0,0
428242,0,0,0,3,2
428243,1,0,0,4,4
428244,0,1,1,2,2
428245,1,0,0,0,0
428246,0,1,1,2,1
428258,0,0,0,2,2
428267,1,0,0,4,3
428269,1,0,0,4,4
428270,0,0,0,2,2
428271,0,0,0,2,2
428272,0,0,0,4,4
428274,0,0,0,3,2
428275,0,0,0,0,0
428276,0,0,0,0,0
428277,0,0,0,0,2
428279,0,0,0,4,4
428287,1,0,0,2,2
428289,0,0,0,0,0
428290,1,0,0,0,2
428291,1,0,0,0,2
428292,0,0,0,0,2
428294,0,0,0,0,0
428295,0,0,0,0,3
428296,0,0,0,4,0
428297,0,0,0,0,2
